Date,Id,Sum,Price
2019/10/9,6004020921,4,2388.917647
2019/10/9,6004020918,3,2298.686429
2019/10/9,6004010207,16,939.4812972
2019/10/9,6004010229,4,1236.779412
2019/10/9,6004020656,2,73.2177027
2019/10/9,6004010257,1,1329.463348
2019/10/9,6004010280,4,1881.93
2019/10/9,6004020918,1,2298.686429
2019/10/9,6004010256,1,1270.29
2019/10/10,6004021113,1,7229.895
2019/10/10,6004020504,1,3663.990625
2019/10/10,6004020375,1,323.1825
2019/10/10,6004020503,7,229.0838889
2019/10/11,6004020797,1,5399.865
2019/10/10,6004020503,1,229.0838889
2019/10/10,6004020374,2,271.1105
2019/10/10,6004020859,1,2883.715714
2019/10/10,6004020622,2,371.49
2019/10/10,6004020714,1,576.1525
2019/10/10,6004020504,1,3663.99
2019/10/10,6004020504,1,3663.990625
2019/10/10,6004020375,1,323.1825
2019/10/10,6004020375,1,323.1825
2019/10/10,6004020375,1,323.1825
2019/10/10,6004020375,1,323.1825
2019/10/14,6004020034,1,2562.671667
2019/10/14,6004020060,2,2537.54
2019/10/10,6004020503,1,229.0838889
2019/10/10,6004020503,1,229.0838889
2019/10/10,6004020503,1,229.0838889
2019/10/10,6004020503,1,229.0838889
2019/10/10,6004020418,1,917.0135
2019/10/10,6004020922,1,2369.96
2019/10/10,6004020768,1,6313.16
2019/10/10,6004020768,3,6313.16
2019/10/10,6004020715,1,1025.19
2019/10/10,6004020715,1,1025.19
2019/10/10,6004020855,1,3019.3275
2019/10/10,6004020141,2,223.0025
2019/10/10,6004020918,3,2263.288909
2019/10/10,6004020418,1,917.0135
2019/10/10,6004020922,1,2369.96
2019/10/10,6004020847,2,2159.9375
2019/10/10,6004020372,2,3314.379167
2019/10/10,6004020372,1,3314.379167
2019/10/10,6004020921,4,2388.917647
2019/10/10,6004020918,2,2298.686429
2019/10/10,6004020859,1,2877.934384
2019/10/10,6004020849,2,3080.567
2019/10/10,6004020656,2,73.2177027
2019/10/10,6004020848,1,3680.636476
2019/10/15,6004010068,395,795.457
2019/10/10,6004010256,1,1270.29
2019/10/15,6004020888,1,2386.605
2019/10/10,6004010256,1,1270.29
2019/10/11,6004020622,2,371.49
2019/10/11,6004010174,5,1404.2955
2019/10/11,6004010280,23,1881.93
2019/10/11,6004020504,1,3663.99
2019/10/11,6004020417,1,538.15
2019/10/15,6004010252,16,268.8270588
2019/10/16,6004020759,2,6982.94
2019/10/11,6004100008,1,1767.706042
2019/10/11,6004100008,2,1767.706042
2019/10/11,6004100008,1,1767.706042
2019/10/11,6004020922,1,2369.96
2019/10/11,6004020785,1,6592.04125
2019/10/12,6004020919,2,2333.190909
2019/10/12,6004020418,1,917.0135
2019/10/16,6004020857,1,2386.655
2019/10/12,6004020418,1,917.0135
2019/10/12,6004020922,1,2369.96
2019/10/12,6004020922,1,2369.96
2019/10/12,6004020859,1,2883.715714
2019/10/14,6004010257,5,1334.53
2019/10/14,6004020504,1,3663.99
2019/10/14,6004020918,1,2065.567179
2019/10/14,6004020918,2,2065.567179
2019/10/14,6004020847,1,2114.830714
2019/10/17,6004010116,4,704.6031809
2019/10/14,6004020141,2,223.0025
2019/10/14,6004020375,1,323.1825
2019/10/14,6004020503,4,229.0838889
2019/10/14,6004020418,1,917.0135
2019/10/14,6004100008,2,1767.706042
2019/10/14,6004020372,2,3314.379167
2019/10/14,6004020372,1,3314.379167
2019/10/14,6004020921,4,2388.917647
2019/10/14,6004020502,1,290.0027027
2019/10/14,6004020859,1,2877.934384
2019/10/14,6004020849,2,3080.567
2019/10/14,6004020656,2,73.2177027
2019/10/14,6004020848,1,3680.636476
2019/10/14,6004020374,2,271.1105
2019/10/18,6004020034,1,2555.845
2019/10/14,6004010255,1,1462.410254
2019/10/14,6004100008,1,1767.706042
2019/10/14,6004020725,1,5910.723333
2019/10/15,6004020493,1,734.6690909
2019/10/15,6004020725,2,5910.723333
2019/10/15,6004020656,2,73.2177027
2019/10/15,6004100008,1,1767.706042
2019/10/18,6004020709,1,16852.48
2019/10/15,6004020921,2,2388.917647
2019/10/15,6004020784,1,7354.731
2019/10/15,6004100008,1,1767.706042
2019/10/15,6004020725,1,5910.723333
2019/10/15,6004020784,1,7354.731
2019/10/18,6004020867,1,2257.46
2019/10/15,6004020784,1,7354.731
2019/10/16,6004100008,2,1767.706042
2019/10/16,6004020920,1,2314.0525
2019/10/16,6004020919,2,2323.6425
2019/10/16,6004020919,2,2333.190909
2019/10/16,6004100008,2,1767.706042
2019/10/16,6004020922,1,2386.870005
2019/10/16,6004020918,1,2298.686
2019/10/16,6004100008,1,1767.706042
2019/10/17,6004010256,1,1270.29
2019/10/17,6004010256,2,1270.29
2019/10/17,6004010257,1,1329.463348
2019/10/17,6004010207,14,939.4812972
2019/10/17,6004010229,2,1236.779412
2019/10/17,6004010203,2,1036.544167
2019/10/17,6004100008,2,1767.706042
2019/10/17,6004020656,2,73.2177027
2019/10/17,6004020418,1,917.0135
2019/10/18,6004020504,1,3663.99
2019/10/18,6004020504,1,3663.99
2019/10/18,6004020375,1,323.1825
2019/10/21,6004010250,14,38.4349
2019/10/18,6004020375,1,323.1825
2019/10/18,6004020503,8,228.7167347
2019/10/21,6004020657,1,560.43
2019/10/21,6004020657,1,560.43
2019/10/18,6004020503,3,228.7167347
2019/10/18,6004020503,1,228.7167347
2019/10/18,6004020919,1,2323.6425
2019/10/18,6004020502,1,290.0027027
2019/10/18,6004020374,4,271.1105
2019/10/18,6004020622,3,371.49
2019/10/18,6004020374,2,271.5286683
2019/10/18,6004020714,2,568.2888889
2019/10/18,6004020141,2,223.0025
2019/10/18,6004020375,1,323.1825
2019/10/18,6004020375,1,323.1825
2019/10/18,6004100008,3,1767.706042
2019/10/18,6004020372,3,3314.379167
2019/10/18,6004020921,2,2388.917647
2019/10/18,6004020849,2,3009.284667
2019/10/18,6004020502,1,290.0027027
2019/10/18,6004020859,1,2877.934384
2019/10/18,6004020859,2,2877.934384
2019/10/18,6004020656,2,73.2177027
2019/10/18,6004020715,1,1025.19
2019/10/18,6004020715,1,1025.19
2019/10/18,6004020374,1,271.5286683
2019/10/19,6004020847,1,2114.830714
2019/10/19,6004020847,1,2114.830714
2019/10/19,6004020847,1,2114.830714
2019/10/19,6004010280,5,1881.93
2019/10/19,6004010174,8,1405.683334
2019/10/19,6004010174,1,1405.683334
2019/10/19,6004010254,2,1092.4
2019/10/19,6004010254,2,1230.253765
2019/10/19,6004020918,6,2263.288909
2019/10/23,6004020065,2,2470.746172
2019/10/19,6004020918,7,2263.288909
2019/10/19,6004020918,1,2263.288909
2019/10/19,6004020918,6,2263.288909
2019/10/19,6004020918,2,2263.288909
2019/10/19,6004020918,1,2263.288909
2019/10/21,6004020922,1,2350.422143
2019/10/21,6004020918,2,2263.288909
2019/10/21,6004020918,1,2263.288909
2019/10/21,6004010280,2,1881.93
2019/10/21,6004100008,2,1767.706042
2019/10/21,6004020905,1,4310.654286
2019/10/24,6004020657,1,560.43
2019/10/21,6004020141,2,223.0025
2019/10/21,6004100008,1,1767.706042
2019/10/21,6004020493,1,734.6690909
2019/10/21,6004020859,2,2883.715714
2019/10/21,6004020859,2,2883.715714
2019/10/21,6004020784,1,7354.731
2019/10/21,6004020900,2,6371.99
2019/10/22,6004010254,2,1092.4
2019/10/22,6004020918,17,2263.295
2019/10/22,6004020919,2,2323.6425
2019/10/22,6004020418,1,915.51
2019/10/22,6004020418,1,915.51
2019/10/22,6004020418,1,915.51
2019/10/22,6004020418,1,915.51
2019/10/22,6004020418,1,915.51
2019/10/24,6004010284,10,277.163
2019/10/22,6004020418,1,917.0135
2019/10/22,6004100008,15,1767.706042
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004020922,1,2350.422143
2019/10/23,6004010207,4,939.4812972
2019/10/23,6004100008,2,1767.706042
2019/10/23,6004010229,1,1236.779412
2019/10/23,6004010174,6,1405.683334
2019/10/23,6004010257,3,1334.53
2019/10/25,6004020799,2,5419.25
2019/10/25,6004010290,35,2874.78
2019/10/24,6004020504,1,3663.99
2019/10/24,6004020375,1,323.1825
2019/10/24,6004020503,9,228.7167347
2019/10/24,6004020374,4,271.1105
2019/10/24,6004020622,3,371.49
2019/10/24,6004020072,1,137.6924667
2019/10/24,6004020847,2,2114.830714
2019/10/24,6004020141,2,223.0025
2019/10/24,6004020417,1,538.15
2019/10/24,6004020372,2,3314.379167
2019/10/24,6004020505,1,809.2857143
2019/10/24,6004020656,2,76.007
2019/10/24,6004020922,1,2350.422143
2019/10/24,6004100008,2,1767.706042
2019/10/24,6004020921,4,2388.917647
2019/10/24,6004020849,2,3009.284667
2019/10/24,6004020859,1,2877.934384
2019/10/24,6004020848,1,3725.995
2019/10/24,6004020855,1,3019.3275
2019/10/24,6004020418,1,915.51
2019/10/24,6004020418,1,915.51
2019/10/24,6004020922,1,2350.422143
2019/10/24,6004020922,1,2350.422143
2019/10/24,6004020859,1,2883.715714
2019/10/24,6004020847,1,2114.830714
2019/10/24,6004020418,1,915.51
2019/10/24,6004020141,4,223.0025
2019/10/24,6004020922,1,2350.422143
2019/10/24,6004100008,2,1767.706042
2019/10/24,6004020372,2,3314.379167
2019/10/24,6004020372,1,3314.379167
2019/10/24,6004020505,1,801.2325
2019/10/24,6004020922,1,2386.870005
2019/10/24,6004020921,2,2388.917647
2019/10/24,6004020918,1,2298.686429
2019/10/24,6004020918,1,2298.686429
2019/10/24,6004020849,1,3009.284667
2019/10/24,6004020656,1,75.98615385
2019/10/24,6004020656,3,75.98615385
2019/10/24,6004020072,1,137.6924667
2019/10/25,6004010174,6,1399.711889
2019/10/26,6004010280,12,1881.657368
2019/10/28,6004020072,2,137.6924667
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020418,2,915.51
2019/10/28,6004020418,1,915.51
2019/10/28,6004020503,1,228.7167347
2019/10/28,6004020503,1,228.7167347
2019/10/28,6004020503,1,228.7167347
2019/10/28,6004020503,2,228.7167347
2019/10/28,6004020502,1,290.0027027
2019/10/28,6004020502,1,290.0027027
2019/10/28,6004020502,1,290.0027027
2019/10/28,6004020502,1,290.0027027
2019/10/28,6004020502,2,290.0027027
2019/10/28,6004020374,2,271.1105
2019/10/28,6004020905,1,4310.653333
2019/10/29,6004010288,4,2718.486
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020847,2,2114.830714
2019/10/28,6004020922,1,2350.422143
2019/10/28,6004020922,1,2350.422143
2019/10/28,6004020918,3,2263.288909
2019/10/28,6004020375,1,323.1825
2019/10/28,6004020375,1,323.1825
2019/10/28,6004020375,1,323.1825
2019/10/28,6004020375,2,323.1825
2019/10/28,6004020503,3,228.7167347
2019/10/28,6004020503,1,228.7167347
2019/10/28,6004020503,1,228.7167347
2019/10/28,6004020372,1,3314.379167
2019/10/28,6004020505,1,801.2325
2019/10/28,6004020921,4,2388.917647
2019/10/28,6004020502,1,290.0027027
2019/10/28,6004020848,1,3614.346667
2019/10/28,6004020656,3,75.98615385
2019/10/28,6004020715,1,1025.19
2019/10/28,6004020715,2,1025.19
2019/10/28,6004020374,1,271.5286683
2019/10/28,6004020374,2,271.5286683
2019/10/28,6004020504,1,3663.99
2019/10/30,6004020797,3,5399.864444
2019/10/30,6004020797,1,5399.864444
2019/10/28,6004020905,1,4310.653333
2019/10/28,6004020375,1,318.7061111
2019/10/28,6004020375,1,318.7061111
2019/10/28,6004020375,1,323.1825
2019/10/28,6004020503,3,228.7167347
2019/10/28,6004020859,1,2877.934384
2019/10/28,6004020374,1,271.5286683
2019/10/28,6004020374,1,271.5286683
2019/10/28,6004020504,1,3663.99
2019/10/28,6004020375,1,318.7061111
2019/10/28,6004020375,1,318.7061111
2019/10/28,6004020375,1,318.7061111
2019/10/28,6004020503,4,228.7167347
2019/10/28,6004020503,3,228.7167347
2019/10/28,6004020374,1,271.5286683
2019/10/28,6004020918,2,2263.288909
2019/10/29,6004100008,1,1767.706042
2019/10/31,6004020351,2,1656.339
2019/10/31,6004020352,13,1658.25525
2019/10/31,6004020789,1,1675.375217
2019/10/29,6004020920,2,2278.32
2019/10/31,6004010249,20,903.520679
2019/10/31,6004020351,1,1656.339
2019/10/29,6004020920,2,2278.32
2019/10/29,6004020918,4,2263.288909
2019/10/29,6004100008,1,1767.706042
2019/10/29,6004020859,2,2799.802727
2019/10/29,6004010256,1,1270.29
2019/10/30,6004020847,1,2114.830714
2019/10/30,6004020141,2,223.0025
2019/10/30,6004020141,2,223.0025
2019/10/30,6004020922,1,2350.422143
2019/10/30,6004020375,1,318.7061111
2019/10/31,6004020865,1,3653.453317
2019/10/30,6004100008,1,1767.706042
2019/10/30,6004100008,1,1767.706042
2019/10/30,6004020372,1,3314.379167
2019/10/30,6004020372,1,3314.379167
2019/10/30,6004020921,2,2386.384352
2019/10/30,6004020505,1,801.2325
2019/10/30,6004020505,1,801.2325
2019/10/30,6004020849,1,3009.284667
2019/10/31,6004020806,1,6486.083333
2019/10/30,6004020374,1,267.4502632
2019/10/30,6004020374,1,267.4502632
2019/10/30,6004020374,1,267.4502632
2019/10/30,6004020502,1,290.0027027
2019/10/30,6004020502,1,290.0027027
2019/10/30,6004020502,1,290.0027027
2019/10/30,6004020656,2,75.98615385
2019/10/30,6004020656,2,75.98615385
2019/10/30,6004020715,1,1025.19
2019/10/30,6004020715,1,1025.19
2019/10/30,6004100008,1,1767.706042
2019/10/30,6004020375,1,318.7061111
2019/10/30,6004020375,1,318.7061111
2019/10/30,6004020715,1,1025.19
2019/10/30,6004020859,1,2799.802727
2019/10/30,6004020921,1,2388.917647
2019/10/30,6004010174,3,1399.711889
2019/11/1,6004020034,1,2562.671667
2019/10/30,6004020072,1,137.6924667
2019/10/30,6004020072,1,137.6924667
2019/10/30,6004010254,1,1092.4
2019/10/30,6004010254,1,1092.4
2019/10/31,6004020922,1,2350.422143
2019/10/31,6004020072,1,137.6924667
2019/10/31,6004100008,3,1749.548
2019/10/31,6004020919,3,2284.809375
2019/10/31,6004020921,1,2349.149
2019/10/31,6004020921,3,2349.149
2019/10/31,6004020847,2,2114.830714
2019/10/31,6004020141,2,223.0025
2019/10/31,6004020505,1,796.727
2019/10/31,6004020847,1,2127.526507
2019/10/31,6004020372,1,3314.379167
2019/11/1,6004020857,1,2386.655
2019/11/1,6004020857,1,2386.655
2019/10/31,6004020849,2,3009.284667
2019/10/31,6004020493,1,734.6690909
2019/10/31,6004020848,1,3614.346667
2019/10/31,6004020656,2,75.98615385
2019/10/31,6004020900,2,6372.072
2019/10/31,6004020418,1,915.6066667
2019/10/31,6004020418,1,915.6066667
2019/10/31,6004100008,1,1749.547917
2019/10/31,6004100008,20,1749.547917
2019/10/31,6004100008,9,1749.547917
2019/10/31,6004100008,2,1749.548
2019/10/31,6004100008,1,1749.548
2019/10/31,6004020863,1,2473.48
2019/10/31,6004020919,7,2284.809375
2019/10/31,6004020921,4,2349.149
2019/10/31,6004020921,4,2349.149
2019/10/31,6004020847,2,2114.830714
2019/10/31,6004020418,1,915.6066667
2019/10/31,6004020847,2,2114.830714
2019/10/31,6004020976,1,6214.13
2019/10/31,6004020887,1,2285.501429
2019/11/1,6004020372,1,3314.379167
2019/11/1,6004010280,9,1881.657368
2019/11/1,6004010280,6,1881.657368
2019/11/4,6004020041,1,2313.17
2019/11/4,6004020063,1,2557.26
2019/11/4,6004020063,1,2659.44
2019/11/1,6004100008,1,1749.547917
2019/11/1,6004100008,1,1749.547917
2019/11/1,6004020372,1,3314.379167
2019/11/1,6004100008,2,1749.547917
2019/11/1,6004020504,1,3663.99
2019/11/1,6004020504,2,3663.99
2019/11/1,6004020919,1,2284.809375
2019/11/1,6004020919,1,2284.809375
2019/11/1,6004020375,2,318.7061111
2019/11/1,6004020375,1,318.7061111
2019/11/1,6004020503,2,228.7167347
2019/11/1,6004020503,3,226.4434
2019/11/1,6004020503,9,226.4434
2019/11/1,6004020503,5,226.4434
2019/11/1,6004020374,4,271.1105
2019/11/1,6004020841,4,169.35
2019/11/1,6004020622,2,371.49
2019/11/1,6004020887,1,2285.501429
2019/11/1,6004020714,1,568.2888889
2019/11/1,6004020840,1,717.4685
2019/11/1,6004020504,1,3663.99
2019/11/1,6004020418,1,915.6066667
2019/11/6,6004010290,1,2976.4
2019/11/6,6004010290,4,2976.4
2019/11/1,6004020918,2,2263.295
2019/11/6,6004020061,1,2635.108333
2019/11/6,6004020066,1,2816.4125
2019/11/1,6004020918,1,2263.295
2019/11/1,6004010203,3,1036.544167
2019/11/1,6004020887,2,2285.501429
2019/11/1,6004020918,2,2221.42011
2019/11/2,6004010256,1,1496.08885
2019/11/2,6004100008,2,1749.547917
2019/11/2,6004020918,3,2263.295
2019/11/2,6004020918,2,2263.295
2019/11/4,6004020418,1,915.6066667
2019/11/4,6004020920,1,2278.32
2019/11/4,6004020922,1,2350.422143
2019/11/4,6004020922,1,2350.422143
2019/11/4,6004020918,4,2263.295
2019/11/4,6004020810,1,7421.255
2019/11/4,6004010254,1,1092.4
2019/11/4,6004020372,1,3314.379167
2019/11/7,6004010250,12,38.4349
2019/11/7,6004010270,32,2382.719622
2019/11/7,6004020034,2,2562.671667
2019/11/4,6004020859,1,2799.802727
2019/11/4,6004010256,2,1496.08885
2019/11/5,6004010174,4,1399.711889
2019/11/5,6004020918,1,2221.42011
2019/11/5,6004020920,1,2278.32
2019/11/5,6004020922,1,2350.422143
2019/11/5,6004020922,1,2350.422143
2019/11/5,6004020918,6,2263.295
2019/11/5,6004020918,1,2263.295
2019/11/5,6004020918,1,2263.295
2019/11/5,6004020863,1,2473.48
2019/11/5,6004020919,1,2284.809375
2019/11/5,6004010256,1,1270.29
2019/11/5,6004020921,4,2349.149
2019/11/5,6004020847,2,2114.830714
2019/11/5,6004020418,1,915.6066667
2019/11/5,6004020141,2,223.0025
2019/11/5,6004020372,1,3314.379167
2019/11/5,6004020849,3,3009.284667
2019/11/5,6004020859,1,2854.494993
2019/11/5,6004020493,1,734.6690909
2019/11/5,6004020656,2,75.98615385
2019/11/5,6004020887,2,2285.501429
2019/11/5,6004020900,2,6372.072
2019/11/6,6004020418,1,915.6066667
2019/11/6,6004020918,1,2263.295
2019/11/6,6004020918,1,2263.295
2019/11/6,6004020504,1,3663.99
2019/11/6,6004020504,1,3663.99
2019/11/8,6004010250,4,38.4349
2019/11/6,6004020375,1,318.7061111
2019/11/6,6004020375,1,318.7061111
2019/11/6,6004020503,3,226.4434
2019/11/6,6004020503,1,226.4434
2019/11/6,6004020374,1,267.4502632
2019/11/6,6004020502,1,290.0027027
2019/11/6,6004020374,1,271.1105
2019/11/7,6004010207,8,1001.0045
2019/11/7,6004010207,1,1001.0045
2019/11/7,6004010207,4,1001.0045
2019/11/8,6004010116,5,704.6031809
2019/11/7,6004010207,8,1001.0045
2019/11/7,6004010229,3,1236.779412
2019/11/7,6004020920,1,2267.698333
2019/11/7,6004100008,1,1749.547917
2019/11/7,6004100008,5,1749.547917
2019/11/8,6004020797,4,5399.864444
2019/11/7,6004020921,2,2349.149
2019/11/9,6004020856,11,2946.378182
2019/11/7,6004020847,1,2114.830714
2019/11/7,6004020918,10,2263.295
2019/11/7,6004020859,2,2799.802727
2019/11/7,6004020810,2,7421.255
2019/11/7,6004100008,1,1749.547917
2019/11/7,6004020905,2,4310.653333
2019/11/7,6004020418,1,915.51
2019/11/7,6004020418,1,915.51
2019/11/7,6004020141,2,223.0025
2019/11/7,6004020859,1,2799.802727
2019/11/11,6004010290,9,2836.88
2019/11/11,6004010290,1,2836.88
2019/11/7,6004020372,1,3314.379167
2019/11/7,6004020849,2,3009.284667
2019/11/7,6004020493,1,734.6690909
2019/11/7,6004020848,1,3614.346667
2019/11/7,6004020656,5,75.98615385
2019/11/7,6004020887,4,2285.501429
2019/11/7,6004020900,1,6371.992
2019/11/7,6004020900,1,6371.992
2019/11/7,6004020918,1,2221.42011
2019/11/8,6004020920,1,2267.698333
2019/11/8,6004100008,2,1749.547917
2019/11/8,6004020918,5,2263.295
2019/11/8,6004010254,2,1092.4
2019/11/8,6004010254,1,1092.4
2019/11/8,6004010207,6,939.4812972
2019/11/8,6004020922,1,2350.422143
2019/11/8,6004010229,1,1236.779412
2019/11/12,6004020709,1,16810.05
2019/11/8,6004010256,1,1270.29
2019/11/8,6004010256,1,1270.29
2019/11/8,6004010256,1,1270.29
2019/11/12,6004020853,1,3168.17
2019/11/8,6004010254,1,1092.4
2019/11/12,6004020865,1,3653.453317
2019/11/8,6004010256,6,1496.08885
2019/11/8,6004100008,2,1749.547917
2019/11/8,6004020418,1,915.6066667
2019/11/8,6004010174,12,1405.683334
2019/11/8,6004010256,1,1270.29
2019/11/8,6004020919,1,2284.809375
2019/11/8,6004020418,2,915.5533333
2019/11/8,6004020859,2,2799.802727
2019/11/8,6004020784,1,7354.731
2019/11/8,6004020784,1,7354.731
2019/11/12,6004020371,1,1064.05875
2019/11/8,6004010256,1,1270.29
2019/11/9,6004010207,1,939.4812972
2019/11/11,6004100008,1,1749.547917
2019/11/11,6004010207,10,939.4812972
2019/11/11,6004010207,16,939.4812972
2019/11/13,6004020637,1,584.328
2019/11/11,6004020918,1,2263.295
2019/11/11,6004010229,2,1236.779412
2019/11/11,6004010229,2,1236.779412
2019/11/11,6004020725,1,5910.723333
2019/11/11,6004020784,1,7354.731
2019/11/11,6004010255,1,1462.410254
2019/11/11,6004020921,1,2349.149
2019/11/11,6004020847,1,2114.830714
2019/11/11,6004020918,1,2263.295
2019/11/11,6004020887,1,2285.501429
2019/11/11,6004010207,4,939.4812972
2019/11/11,6004010229,1,1236.779412
2019/11/11,6004010174,1,1399.711889
2019/11/12,6004100008,1,1749.547917
2019/11/12,6004020372,1,3314.379167
2019/11/12,6004010256,1,1496.08885
2019/11/12,6004020920,1,2267.698333
2019/11/12,6004100008,2,1749.547917
2019/11/12,6004100008,1,1749.547917
2019/11/12,6004020919,1,2284.809375
2019/11/12,6004020849,2,2924.173333
2019/11/12,6004020921,4,2349.149
2019/11/12,6004020847,2,2114.830714
2019/11/12,6004020141,2,223.005
2019/11/12,6004020918,6,2263.295
2019/11/12,6004020918,1,2263.295
2019/11/12,6004020859,1,2799.802727
2019/11/12,6004020372,2,3314.379167
2019/11/12,6004020372,2,3314.719412
2019/11/12,6004020372,1,3314.719412
2019/11/12,6004020493,1,734.6690909
2019/11/12,6004020810,2,7384.19
2019/11/15,6004020060,1,2537.54
2019/11/12,6004020656,4,75.98615385
2019/11/12,6004020656,2,75.98615385
2019/11/15,6004010290,1,2836.88
2019/11/12,6004020887,1,2285.501429
2019/11/12,6004020141,2,223.005
2019/11/15,6004010290,28,2836.88
2019/11/12,6004100008,1,1749.547917
2019/11/12,6004020920,1,2267.698333
2019/11/12,6004020849,1,2924.173333
2019/11/12,6004020918,3,2263.295
2019/11/12,6004020859,2,2799.802727
2019/11/12,6004020855,1,3019.3275
2019/11/13,6004100008,3,1749.547917
2019/11/13,6004020919,1,2284.809375
2019/11/13,6004020141,2,223.005
2019/11/13,6004020418,1,917.036
2019/11/13,6004020372,1,3313.114342
2019/11/13,6004020887,3,2252.15
2019/11/13,6004020887,1,2252.15
2019/11/13,6004020493,1,734.6690909
2019/11/13,6004020900,2,6371.992
2019/11/13,6004020920,2,2267.698333
2019/11/13,6004020417,1,538.15
2019/11/13,6004020922,1,2350.422143
2019/11/13,6004020922,1,2350.422143
2019/11/13,6004020918,12,2263.295
2019/11/16,6004020811,1,8577.28
2019/11/16,6004020811,1,8577.28
2019/11/13,6004020810,1,7384.19
2019/11/13,6004100008,1,1749.547917
2019/11/13,6004020919,2,2284.809375
2019/11/13,6004020922,1,2350.422143
2019/11/13,6004020418,1,917.036
2019/11/16,6004020857,1,2366.996063
2019/11/13,6004020887,1,2252.15
2019/11/16,6004020867,1,2257.46
2019/11/13,6004010174,1,1399.711889
2019/11/13,6004010254,1,1230.253765
2019/11/14,6004020918,1,2253.051016
2019/11/14,6004020622,4,371.49
2019/11/14,6004020418,1,917.036
2019/11/14,6004020859,2,2799.802727
2019/11/14,6004020785,1,6669.15
2019/11/14,6004020785,1,6669.15
2019/11/14,6004020763,4,8682.005
2019/11/14,6004020763,2,8682.005
2019/11/16,6004020888,1,2386.605
2019/11/18,6004010215,2,675.6453846
2019/11/14,6004020922,1,2350.422143
2019/11/15,6004100008,1,1752.671667
2019/11/15,6004100008,1,1752.671667
2019/11/19,6004020511,1,4613.010535
2019/11/15,6004020919,1,2284.809375
2019/11/19,6004020799,2,5419.25
2019/11/19,6004020819,1,3430.03
2019/11/15,6004010256,1,1270.29
2019/11/15,6004010174,2,1405.683334
2019/11/15,6004010174,4,1405.683334
2019/11/15,6004020919,1,2266.092647
2019/11/15,6004010174,2,1405.683334
2019/11/15,6004020725,1,5910.723333
2019/11/15,6004100008,2,1752.671667
2019/11/20,6004020709,1,16810.05
2019/11/16,6004020072,1,137.6924667
2019/11/16,6004020072,2,137.6924667
2019/11/20,6004020811,4,7085.938333
2019/11/16,6004010257,4,1329.463348
2019/11/20,6004020853,2,3168.17
2019/11/20,6004020865,1,3677.57
2019/11/20,6004020888,1,2386.605
2019/11/16,6004100008,2,1752.671667
2019/11/16,6004020921,4,2349.147895
2019/11/16,6004020921,4,2349.147895
2019/11/16,6004020921,2,2349.147895
2019/11/16,6004020849,2,2924.173333
2019/11/16,6004020849,2,2924.173333
2019/11/20,6004020979,1,6191.45
2019/11/16,6004020847,2,2114.830714
2019/11/16,6004020847,2,2114.830714
2019/11/16,6004020141,4,223.005
2019/11/16,6004020141,2,223.005
2019/11/16,6004020922,1,2350.422143
2019/11/16,6004020505,2,796.727
2019/11/16,6004020505,1,796.727
2019/11/16,6004020418,1,917.036
2019/11/16,6004020372,1,3313.114342
2019/11/16,6004020859,1,2794.540253
2019/11/16,6004020372,2,3314.719412
2019/11/16,6004020372,1,3314.719412
2019/11/16,6004020918,4,2298.686
2019/11/16,6004020887,1,2252.15
2019/11/16,6004020918,1,2316.061154
2019/11/16,6004020493,1,734.6690909
2019/11/16,6004020848,1,3616.45
2019/11/16,6004020656,2,75.98615385
2019/11/16,6004020656,2,75.98615385
2019/11/16,6004020900,2,6371.992
2019/11/16,6004020847,1,2114.830714
2019/11/18,6004020417,1,538.15
2019/11/18,6004020418,1,917.036
2019/11/18,6004010256,1,1270.29
2019/11/19,6004100008,2,1752.671667
2019/11/19,6004020785,6,6669.15
2019/11/19,6004020918,2,2253.051016
2019/11/19,6004010256,1,1270.29
2019/11/20,6004020847,1,2080.997273
2019/11/20,6004020417,2,534.729
2019/11/20,6004100008,2,1752.671667
2019/11/20,6004020921,2,2349.147895
2019/11/20,6004020918,5,2253.051016
2019/11/20,6004020918,1,2253.051016
2019/11/20,6004020918,2,2253.051016
2019/11/20,6004020918,1,2253.051016
2019/11/20,6004020922,1,2350.422143
2019/11/20,6004020418,1,917.036
2019/11/22,6004010290,5,2797.725714
2019/11/20,6004020418,1,917.036
2019/11/20,6004020372,1,3314.719412
2019/11/20,6004020810,1,7421.255
2019/11/20,6004020763,2,8682.005
2019/11/20,6004020918,1,2253.051016
2019/11/20,6004020887,1,2252.15
2019/11/20,6004010174,5,1399.711889
2019/11/20,6004010256,1,1496.08885
2019/11/20,6004010207,5,939.4812972
2019/11/20,6004010229,1,1236.779412
2019/11/20,6004010254,3,1230.253765
2019/11/20,6004010254,2,1092.4
